,ranges
Notiosorex_cockrumi,66252.45067
Notiosorex_crawfordi,2165524.323
Notiosorex_evotis,89136.78316
Notiosorex_villai,6040.405972
Notomys_alexis,2927622.373
Notomys_aquilo,2410.572239
Notomys_cervinus,83792.48498
Notomys_fuscus,105460.8265
Notomys_mitchellii,647604.3132
Notopteris_macdonaldi,19271.23838
Notopteris_neocaledonica,10800.52035
Notoryctes_caurinus,451245.6293
Notoryctes_typhlops,921468.1162
Nyctalus_aviator,695946.4864
Nyctalus_azoreum,2237.338044
Nyctalus_furvus,14425.06156
Nyctalus_lasiopterus,2905796.268
Nyctalus_leisleri,5170400.68
Nyctalus_montanus,210677.2887
Nyctalus_noctula,8033639.376
Nyctalus_plancyi,1916572.672
Nyctereutes_procyonoides,6617260.399
Nycteris_arge,3979107.419
Nycteris_aurita,1789393.65
Nycteris_gambiensis,1861013.471
Nycteris_grandis,4403938.26
Nycteris_hispida,11505155.87
Nycteris_intermedia,2618814.331
Nycteris_javanica,135481.0609
Nycteris_macrotis,12089037.78
Nycteris_madagascariensis,50462.11073
Nycteris_major,2095937.986
Nycteris_nana,2937688.912
Nycteris_parisii,127126.9011
Nycteris_thebaica,14396321.45
Nycteris_tragata,1394634.847
Nycteris_vinsoni,291.6402048
Nycteris_woodi,620417.637
Nycticebus_bengalensis,2048319.335
Nycticebus_coucang,630919.5584
Nycticebus_javanicus,64634.27699
Nycticebus_menagensis,749207.2771
Nycticebus_pygmaeus,481864.7569
Nycticeinops_schlieffeni,5498344.935
Nycticeius_cubanus,48352.59885
Nycticeius_humeralis,2883009.837
Nyctiellus_lepidus,110184.0934
Nyctimene_aello,621338.3526
Nyctimene_albiventer,748029.8965
Nyctimene_cephalotes,239455.0827
Nyctimene_certans,212404.3837
Nyctimene_cyclotis,4143.074621
Nyctimene_draconilla,17375.71478
Nyctimene_keasti,47545.65532
Nyctimene_major,70315.10989
Nyctimene_malaitensis,7178.487238
Nyctimene_masalai,7019.825222
Nyctimene_minutus,25954.60137
Nyctimene_rabori,19216.05263
Nyctimene_robinsoni,351650.7386
Nyctimene_sanctacrucis,501.3758691
Nyctimene_vizcaccia,70176.72793
Nyctinomops_aurispinosus,2633033.911
Nyctinomops_femorosaccus,1251449.23
Nyctinomops_laticaudatus,13100597.39
Nyctinomops_macrotis,15742455.24
Nyctomys_sumichrasti,673104.8264
Nyctophilus_arnhemensis,703911.7615
Nyctophilus_bifax,1169956.18
Nyctophilus_geoffroyi,7272629.186
Nyctophilus_gouldi,959018.9835
Nyctophilus_heran,1252.684404
Nyctophilus_howensis,15.00162674
Nyctophilus_microdon,2020.782157
Nyctophilus_microtis,166529.4242
Nyctophilus_nebulosus,0.243998333
Nyctophilus_sherrini,48861.20798
Nyctophilus_walkeri,397677.5031
Ochotona_alpina,977958.5749
Ochotona_argentata,96.93863176
Ochotona_cansus,609736.1855
Ochotona_collaris,946218.1863
Ochotona_curzoniae,2257403.594
Ochotona_dauurica,2412651.329
Ochotona_erythrotis,777351.6895
Ochotona_forresti,311673.9693
Ochotona_gaoligongensis,6121.302839
Ochotona_gloveri,417996.5139
Ochotona_himalayana,120477.952
Ochotona_hoffmanni,612.7731155
Ochotona_huangensis,292435.3164
Ochotona_hyperborea,10046990.44
Ochotona_iliensis,32977.38076
Ochotona_koslowi,4849.23866
Ochotona_ladacensis,821643.6867
Ochotona_macrotis,2810066.503
Ochotona_muliensis,18481.71172
Ochotona_nigritia,2239.064486
Ochotona_nubrica,589011.5758
Ochotona_pallasi,941540.8652
Ochotona_princeps,960187.6709
Ochotona_pusilla,1453149.227
Ochotona_roylei,361315.0674
Ochotona_rufescens,1036665.796
Ochotona_rutila,219535.0508
Ochotona_thibetana,652123.0879
Ochotona_thomasi,328465.5893
Ochotona_turuchanensis,163358.2884
Ochrotomys_nuttalli,1444488.432
Octodon_bridgesi,98037.07874
Octodon_degus,64667.64053
Octodon_lunatus,32234.6782
Octodon_pacificus,532.0340754
Octodontomys_gliroides,375210.7825
Octomys_mimax,50392.0805
Odocoileus_hemionus,6339435.914
Odocoileus_virginianus,14410477.61
Oecomys_auyantepui,1088881.124
Oecomys_bicolor,8594000.348
Oecomys_catherinae,3492948.236
Oecomys_cleberi,6483.028355
Oecomys_concolor,4925508.019
Oecomys_flavicans,42578.64721
Oecomys_mamorae,651935.2418
Oecomys_paricola,392838.7306
Oecomys_phaeotis,117455.5237
Oecomys_rex,515092.4608
Oecomys_roberti,3726862.479
Oecomys_rutilus,1186671.638
Oecomys_speciosus,380155.4071
Oecomys_superans,1547654.611
Oecomys_trinitatis,9660727.848
Oenomys_hypoxanthus,4172104.393
Oenomys_ornatus,159460.1605
Okapia_johnstoni,264220.0323
Olallamys_albicauda,5976.605862
Olallamys_edax,5390.236965
Oligoryzomys_andinus,260996.1328
Oligoryzomys_arenalis,96937.65157
Oligoryzomys_brendae,161.5689682
Oligoryzomys_chacoensis,760948.0874
Oligoryzomys_delticola,371885.7163
Oligoryzomys_destructor,661044.5912
Oligoryzomys_eliurus,2261092.414
Oligoryzomys_flavescens,3150684.088
Oligoryzomys_fornesi,1735414.582
Oligoryzomys_fulvescens,2895262.927
Oligoryzomys_griseolus,52671.26436
Oligoryzomys_longicaudatus,629101.6793
Oligoryzomys_magellanicus,135941.9891
Oligoryzomys_microtis,2722327.533
Oligoryzomys_moojeni,180602.5449
Oligoryzomys_nigripes,3214873.695
Oligoryzomys_rupestris,6039.386296
Oligoryzomys_stramineus,530353.5067
Oligoryzomys_vegetus,9901.688226
Ondatra_zibethicus,14688476.25
Onychogalea_fraenata,4205.90009
Onychogalea_unguifera,951145.543
Onychomys_arenicola,686472.1203
Onychomys_leucogaster,3841027.966
Onychomys_torridus,767636.3574
Oreamnos_americanus,801859.1932
Oreonax_flavicauda,27138.29333
Oreoryzomys_balneator,11449.71341
Oreotragus_oreotragus,5220679.291
Ornithorhynchus_anatinus,900537.1013
Orthogeomys_cavator,5661.987125
Orthogeomys_cherriei,7520.639321
Orthogeomys_cuniculus,270.8704009
Orthogeomys_dariensis,3839.815775
Orthogeomys_grandis,140753.3243
Orthogeomys_heterodus,1191.895901
Orthogeomys_hispidus,397268.1315
Orthogeomys_lanius,87.68616753
Orthogeomys_matagalpae,3004.242622
Orthogeomys_thaeleri,9588.989353
Orthogeomys_underwoodi,6276.022663
Orycteropus_afer,19272686.61
Oryctolagus_cuniculus,972339.6904
Oryx_beisa,1088667.304
Oryx_dammah,6133.487838
Oryx_gazella,1765965.534
Oryx_leucoryx,30549.00044
Oryzomys_couesi,1491778.845
Oryzomys_dimidiatus,1125.606755
Oryzomys_gorgasi,437.5378278
Oryzomys_palustris,3017719.949
Oryzorictes_hova,124179.204
Oryzorictes_tetradactylus,14223.94764
Osgoodomys_banderanus,179790.0777
Otocolobus_manul,2321180.628
Otocyon_megalotis,4956927.531
Otolemur_crassicaudatus,5609903.502
Otolemur_garnettii,526941.5208
Otomops_formosus,20026.56986
Otomops_johnstonei,121.0128397
Otomops_madagascariensis,3539.467975
Otomops_martiensseni,7309457.875
Otomops_papuensis,222.838282
Otomops_secundus,4.111574045
Otomops_wroughtoni,13431.42009
Otomys_anchietae,71607.36521
Otomys_angoniensis,595014.2451
Otomys_barbouri,398.1005255
Otomys_burtoni,383.8558409
Otomys_cuanzensis,115191.392
Otomys_denti,80971.48105
Otomys_irroratus,555883.6287
Otomys_lacustris,18223.19309
Otomys_laminatus,86797.56951
Otomys_occidentalis,10690.67827
Otomys_saundersiae,197525.192
Otomys_sloggetti,67820.42926
Otomys_tropicalis,143756.4912
Otomys_typus,518322.9944
Otomys_unisulcatus,374311.7379
Otonycteris_hemprichii,1283183.555
Otonyctomys_hatti,127975.3016
Otopteropus_cartilagonodus,105071.3184
Ototylomys_phyllotis,491818.253
Ourebia_ourebi,7496702.277
Ovibos_moschatus,1627893.714
Ovis_ammon,3583386.124
Ovis_canadensis,534168.6757
Ovis_dalli,816139.3341
Ovis_nivicola,1367988.22
Ovis_orientalis,2228320.068
Oxymycterus_akodontius,65.64110995
Oxymycterus_amazonicus,775698.2253
Oxymycterus_angularis,457111.7886
Oxymycterus_caparoae,63207.14834
Oxymycterus_dasytrichus,284443.6585
Oxymycterus_delator,82737.38786
Oxymycterus_hiska,34301.24758
Oxymycterus_hispidus,437560.2802
Oxymycterus_hucucha,4794.703956
Oxymycterus_inca,360856.1554
Oxymycterus_josei,4184.005225
Oxymycterus_nasutus,559003.3536
Oxymycterus_paramensis,197322.2076
Oxymycterus_quaestor,784246.6735
Oxymycterus_roberti,842645.3614
Oxymycterus_rufus,280628.6468
Ozotoceros_bezoarticus,569069.2208
Pachyuromys_duprasi,1305539.097
Paguma_larvata,6332646.836
Palawanomys_furvus,878.1076105
Pan_paniscus,416943.3876
Pan_troglodytes,2489781.737
Panthera_leo,3815669.217
Panthera_onca,8716660.785
Panthera_pardus,44375542.58
Panthera_tigris,1350364.485
Panthera_uncia,1230805.962
Pantholops_hodgsonii,1091187.767
Papagomys_armandvillei,13936.03565
Papio_anubis,7826350.711
Papio_cynocephalus,4289611.805
Papio_hamadryas,610357.6716
Papio_papio,442057.0039
Papio_ursinus,3348437.988
Pappogeomys_alcorni,344.3228935
Pappogeomys_bulleri,35563.93016
Paracoelops_megalotis,17.16378561
Paracrocidura_graueri,997.7190867
Paracrocidura_maxima,25266.59949
Paracrocidura_schoutedeni,671212.8979
Paracynictis_selousi,1796786.315
Paradipus_ctenodactylus,386130.9918
Paradoxurus_hermaphroditus,7069963.598
Paradoxurus_jerdoni,63767.74254
Paradoxurus_zeylonensis,11489.37283
Paraechinus_aethiopicus,3874133.341
Paraechinus_hypomelas,2536604.535
Paraechinus_micropus,414919.8006
Paraechinus_nudiventris,9535.525091
Parahyaena_brunnea,2290072.362
Parahydromys_asper,223154.0224
Paraleptomys_rufilatus,2177.384924
Paraleptomys_wilhelmina,4686.834662
Paralomys_gerbillus,25228.5972
Paramelomys_gressitti,3294.767868
Paramelomys_levipes,27272.21597
Paramelomys_lorentzii,175789.2015
Paramelomys_mollis,225147.1619
Paramelomys_moncktoni,79461.30088
Paramelomys_naso,115424.7831
Paramelomys_platyops,496353.9086
Paramelomys_rubex,234681.1085
Paramelomys_steini,405.0047873
Parantechinus_apicalis,2835.694944
Paranyctimene_raptor,781865.5404
Paranyctimene_tenax,781865.5404
Parascalops_breweri,831924.0957
Parascaptor_leucura,373620.8662
Paraxerus_alexandri,259068.6945
Paraxerus_boehmi,956022.7652
Paraxerus_cepapi,2692237.774
Paraxerus_cooperi,10800.29208
Paraxerus_flavovittis,666786.4856
Paraxerus_lucifer,12059.10579
Paraxerus_ochraceus,547064.1728
Paraxerus_palliatus,1045567.13
Paraxerus_poensis,1570555.31
Paraxerus_vexillarius,32146.60202
Paraxerus_vincenti,2218.840418
Pardofelis_marmorata,1388983.356
Parotomys_brantsii,679442.035
Parotomys_littledalei,597776.1138
Paruromys_dominator,169337.7527
Pattonomys_occasius,192027.4411
Pattonomys_semivillosus,349714.4112
Paulamys_naso,748.4968544
Pearsonomys_annectens,7868.050627
Pecari_tajacu,15938365.46
Pectinator_spekei,530678.5761
Pedetes_capensis,3817908.635
Pedetes_surdaster,457190.4819
Pelea_capreolus,557110.4041
Pelomys_campanae,656709.5835
Pelomys_fallax,3495342.949
Pelomys_hopkinsi,15609.73715
Pelomys_isseli,85.32774131
Pelomys_minor,309825.1506
Pennatomys_nivalis,298.2239167
Pentalagus_furnessi,342.0733385
Penthetor_lucasi,1288201.261
Perameles_bougainville,235.8960443
Perameles_gunnii,33412.58008
Perameles_nasuta,411174.9655
Perodicticus_potto,3915554.843
Perognathus_alticolus,1031.891921
Perognathus_amplus,122161.04
Perognathus_fasciatus,1039950.087
Perognathus_flavescens,1542741.576
Perognathus_flavus,1540924.888
Perognathus_inornatus,73757.04312
Perognathus_longimembris,520472.8456
Perognathus_merriami,693397.4738
Perognathus_parvus,921285.5061
Peromyscus_attwateri,452873.3683
Peromyscus_aztecus,218567.3848
Peromyscus_beatae,145829.1933
Peromyscus_boylii,2530390.856
Peromyscus_bullatus,91.18860157
Peromyscus_californicus,132610.0855
Peromyscus_caniceps,18.09861048
Peromyscus_crinitus,913304.7518
Peromyscus_dickeyi,8.885246377
Peromyscus_difficilis,546549.187
Peromyscus_eremicus,1217804.855
Peromyscus_eva,39054.42799
Peromyscus_fraterculus,144174.097
Peromyscus_furvus,22387.11459
Peromyscus_gossypinus,1148116.402
Peromyscus_grandis,4204.776067
Peromyscus_gratus,598299.7424
Peromyscus_guardia,935.0314337
Peromyscus_guatemalensis,17874.98388
Peromyscus_gymnotis,40118.45886
Peromyscus_hooperi,19798.04798
Peromyscus_hylocetes,37379.48768
Peromyscus_interparietalis,40.49403496
Peromyscus_keeni,211557.1106
Peromyscus_leucopus,5831125.998
Peromyscus_levipes,160991.0486
Peromyscus_madrensis,415.3345053
Peromyscus_maniculatus,13030566.48
Peromyscus_mayensis,127.4167958
Peromyscus_megalops,44159.45058
Peromyscus_mekisturus,98.56604142
Peromyscus_melanocarpus,3456.04651
Peromyscus_melanophrys,512460.4539
Peromyscus_melanotis,494793.3419
Peromyscus_melanurus,3857.540056
Peromyscus_merriami,197612.4481
Peromyscus_mexicanus,367381.8332
Peromyscus_nasutus,576459.1789
Peromyscus_ochraventer,3900.405124
Peromyscus_pectoralis,832005.2753
Peromyscus_perfulvus,66532.29721
Peromyscus_polionotus,376307.0649
Peromyscus_polius,23780.0874
Peromyscus_pseudocrinitus,9.120583418
Peromyscus_sagax,202.8702221
Peromyscus_schmidlyi,19072.79474
Peromyscus_sejugis,13.58880709
Peromyscus_simulus,16221.02153
Peromyscus_slevini,27.72830618
Peromyscus_spicilegus,125507.2963
Peromyscus_stephani,41.20166987
Peromyscus_stirtoni,26279.27114
Peromyscus_truei,1452339.545
Peromyscus_winkelmanni,926.4075184
Peromyscus_yucatanicus,137967.2568
Peromyscus_zarhynchus,6012.133641
Peropteryx_kappleri,11922960.96
Peropteryx_leucoptera,5088911.835
Peropteryx_macrotis,12696825.35
Peropteryx_trinitatis,6619.165676
Peroryctes_broadbenti,31531.41188
Peroryctes_raffrayana,298137.7863
Petaurillus_emiliae,294.9948324
Petaurillus_hosei,72509.74955
Petaurillus_kinlochii,8040.560702
Petaurista_alborufus,943078.3631
Petaurista_elegans,2490593.32
Petaurista_leucogenys,251384.6942
Petaurista_magnificus,142042.8236
Petaurista_nobilis,29394.43928
Petaurista_petaurista,3195684.825
Petaurista_philippensis,3349642.1
Petaurista_xanthotis,729438.3488
Petauroides_volans,633583.5738
Petaurus_abidi,92.80647565
Petaurus_australis,396547.0913
Petaurus_biacensis,2533.471829
Petaurus_breviceps,2697914.127
Petaurus_gracilis,3309.36602
Petaurus_norfolcensis,788561.1114
Petinomys_crinitus,33685.33234
Petinomys_fuscocapillus,29030.7303
Petinomys_genibarbis,844697.7185
Petinomys_hageni,187.1956983
Petinomys_lugens,1242.491161
Petinomys_mindanensis,32438.68197
Petinomys_sagitta,125954.6455
Petinomys_setosus,715359.5321
Petinomys_vordermanni,114244.7321
Petrodromus_tetradactylus,3147728.721
Petrogale_assimilis,208639.832
Petrogale_brachyotis,221766.5934
Petrogale_burbidgei,17333.88995
Petrogale_coenensis,17580.80082
Petrogale_concinna,82668.02409
Petrogale_godmani,36292.95165
Petrogale_herberti,281924.2516
Petrogale_inornata,85116.1836
Petrogale_lateralis,113428.791
Petrogale_mareeba,19944.33465
Petrogale_penicillata,101356.196
Petrogale_persephone,4206.423673
Petrogale_purpureicollis,80359.19834
Petrogale_rothschildi,142434.1054
Petrogale_sharmani,16921.70788
Petrogale_xanthopus,24922.04851
Petromus_typicus,372744.2058
Petromyscus_barbouri,38179.00572
Petromyscus_collinus,497489.7482
Petromyscus_monticularis,186365.336
Petromyscus_shortridgei,123750.2273
Petropseudes_dahli,198788.3365
Phacochoerus_aethiopicus,704571.6145
Phacochoerus_africanus,10946206.95
Phaenomys_ferrugineus,12286.82039
Phaiomys_leucurus,2266605.679
Phalanger_alexandrae,150.1865329
Phalanger_carmelitae,198440.6653
Phalanger_gymnotis,616324.692
Phalanger_intercastellanus,63327.51184
Phalanger_lullulae,886.2997356
Phalanger_matabiru,224.6127377
Phalanger_matanim,153.1445766
Phalanger_mimicus,233158.7058
Phalanger_orientalis,350977.7838
Phalanger_ornatus,22280.65276
Phalanger_rothschildi,2774.760795
Phalanger_sericeus,197150.1499
Phalanger_vestitus,88968.11129
Phaner_electromontis,3279.914145
Phaner_furcifer,20936.62823
Phaner_pallescens,48585.0407
Phaner_parienti,1944.193503
Pharotis_imogene,537.2601963
Phascogale_calura,46860.02763
Phascogale_pirata,40381.13756
Phascogale_tapoatafa,272015.467
Phascolarctos_cinereus,1084797.122
Phascolosorex_doriae,82237.31505
Phascolosorex_dorsalis,174791.2724
Phataginus_tetradactyla,5422530.731
Phataginus_tricuspis,5933597.048
Phenacomys_intermedius,524319.0501
Phenacomys_ungava,5083073.022
Philander_andersoni,1345956.998
Philander_deltae,31326.48406
Philander_frenatus,1071852.529
Philander_mcilhennyi,443187.7412
Philander_mondolfii,216556.2169
Philander_olrogi,157.9419251
Philander_opossum,6960781.704
Philantomba_maxwellii,1252675.371
Philantomba_monticola,6372957.442
Philetor_brachypterus,1317155.808
Phloeomys_cumingi,19097.54002
Phloeomys_pallidus,43063.00274
Phodopus_campbelli,2050011.217
Phodopus_roborovskii,3142836.36
Phodopus_sungorus,1181812.524
Phoniscus_atrox,198326.4551
Phoniscus_jagorii,347538.641
Phoniscus_papuensis,474577.749
Phylloderma_stenops,10971021.72
Phyllomys_blainvillii,332323.4104
Phyllomys_brasiliensis,2858.286642
Phyllomys_dasythrix,551610.4208
Phyllomys_kerri,2115.857186
Phyllomys_lamarum,185147.0386
Phyllomys_lundi,5314.509367
Phyllomys_mantiqueirensis,102.2692629
Phyllomys_medius,501984.6707
Phyllomys_nigrispinus,174488.4092
Phyllomys_pattoni,302943.242
Phyllomys_thomasi,341.4903961
Phyllomys_unicolor,150.3248601
Phyllonycteris_aphylla,215.1859728
Phyllonycteris_poeyi,182992.9761
Phyllops_falcatus,181362.7247
Phyllostomus_discolor,12497753.14
Phyllostomus_elongatus,10600083.35
Phyllostomus_hastatus,12629190.5
Phyllostomus_latifolius,1587206.809
Phyllotis_amicus,71788.91318
Phyllotis_andium,124062.6493
Phyllotis_anitae,330.825588
Phyllotis_bonariensis,1804.177189
Phyllotis_caprinus,42365.06717
Phyllotis_darwini,130473.1976
Phyllotis_definitus,4834.422437
Phyllotis_haggardi,34812.36009
Phyllotis_limatus,137890.8469
Phyllotis_magister,58911.41409
Phyllotis_osgoodi,5305.737742
Phyllotis_osilae,343651.0993
Phyllotis_wolffsohni,83241.74643
Phyllotis_xanthopygus,1499328.988
Pipanacoctomys_aureus,602.7927103
Pipistrellus_abramus,3841690.458
Pipistrellus_adamsi,277574.9441
Pipistrellus_aero,1243.065588
Pipistrellus_alaschanicus,2979196.585
Pipistrellus_anchietae,1456888.103
Pipistrellus_angulatus,344529.9188
Pipistrellus_anthonyi,47.22548919
Pipistrellus_arabicus,18911.02
Pipistrellus_ariel,348362.4035
Pipistrellus_cadornae,513209.6586
Pipistrellus_ceylonicus,2289153.61
Pipistrellus_collinus,201162.2833
Pipistrellus_coromandra,3656018.203
Pipistrellus_crassulus,2600290.806
Pipistrellus_eisentrauti,8530.436889
Pipistrellus_endoi,13867.55325
Pipistrellus_hanaki,40223.28643
Pipistrellus_hesperidus,1601070.253
Pipistrellus_hesperus,2655739.639
Pipistrellus_imbricatus,219249.0571
Pipistrellus_inexspectatus,696304.3126
Pipistrellus_javanicus,3707747.525
Pipistrellus_joffrei,4013.77074
Pipistrellus_kitcheneri,37527.11544
Pipistrellus_kuhlii,10723116.75
Pipistrellus_lophurus,2.684505046
Pipistrellus_macrotis,51866.57514
Pipistrellus_maderensis,4798.141112
Pipistrellus_minahassae,41.88053769
Pipistrellus_murrayi,8.27926558
Pipistrellus_musciculus,606709.8865
Pipistrellus_nanulus,1564851.875
Pipistrellus_nathusii,5885995.875
Pipistrellus_papuanus,398168.3853
Pipistrellus_paterculus,782241.1655
Pipistrellus_permixtus,126.7530924
Pipistrellus_pipistrellus,11496855.46
Pipistrellus_pulveratus,2652985.383
Pipistrellus_pygmaeus,1954270.392
Pipistrellus_raceyi,35165.05207
Pipistrellus_rueppellii,2429198.918
Pipistrellus_rusticus,3458825.474
Pipistrellus_savii,5559727.393
Pipistrellus_stenopterus,640599.7179
Pipistrellus_subflavus,4263808.445
Pipistrellus_tenuis,7848096.038
Pipistrellus_vordermanni,14202.95796
Pipistrellus_wattsi,14694.3003
Pipistrellus_westralis,189728.4391
Pithecheir_melanurus,132.5697045
Pithecheir_parvus,101818.6373
Pithecheirops_otion,1378.471408
Pithecia_aequatorialis,125096.5686
Pithecia_albicans,65148.31405
Plagiodontia_aedium,10576.77841
Planigale_gilesi,909644.6699
Planigale_ingrami,617117.9376
Planigale_maculata,1233328.186
Planigale_novaeguineae,30189.04211
Planigale_tenuirostris,1617527.489
Platacanthomys_lasiurus,28207.13086
Platalina_genovensium,300142.3585
Platymops_setiger,229061.8311
Platyrrhinus_albericoi,607978.884
Platyrrhinus_aurarius,349878.2473
Platyrrhinus_brachycephalus,6158637.631
Platyrrhinus_chocoensis,71287.97148
Platyrrhinus_dorsalis,770793.9033
Platyrrhinus_helleri,11317986.18
Platyrrhinus_infuscus,1466939.673
Platyrrhinus_ismaeli,129428.9273
Platyrrhinus_lineatus,5807780.897
Platyrrhinus_masu,172398.7644
Platyrrhinus_matapalensis,80806.97915
Platyrrhinus_nigellus,632618.4252
Platyrrhinus_recifinus,2013998.513
Platyrrhinus_umbratus,26684.32506
Platyrrhinus_vittatus,769776.6307
Plecotus_auritus,6532388.2
Plecotus_austriacus,3049172.273
Plecotus_balensis,1229.102206
Plecotus_christii,130183.8796
Plecotus_kolombatovici,978157.1774
Plecotus_macrobullaris,1010741.808
Plecotus_ognevi,5952795.019
Plecotus_sacrimontis,219281.7126
Plecotus_sardus,23980.58707
Plecotus_taivanus,35902.51859
Plecotus_teneriffae,3405.065502
Plerotes_anchietae,796138.5934
Podogymnura_aureospinula,1377.622144
Podogymnura_truei,5291.528787
Podomys_floridanus,68825.69587
Podoxymys_roraimae,239.4579459
Poecilogale_albinucha,5663436.014
Poelagus_marjorita,140671.9032
Pogonomelomys_brassi,107408.048
Pogonomelomys_bruijnii,26888.5996
Pogonomelomys_mayeri,102265.9896
Pogonomys_championi,220.6749091
Pogonomys_fergussoniensis,2920.2645
Pogonomys_loriae,151033.3759
Pogonomys_macrourus,317158.2281
Pogonomys_sylvestris,117165.791
Poiana_leightoni,48683.59203
Poiana_richardsonii,2017175.701
Pongo_abelii,7905.765744
Pongo_pygmaeus,127629.507
Porcula_salvania,881.690753
Potamochoerus_larvatus,5899723.124
Potamochoerus_porcus,4997476.081
Potamogale_velox,3803703.485
Potorous_gilbertii,17.10151313
Potorous_longipes,4009.659984
Potorous_tridactylus,125052.8925
Potos_flavus,12690788.18
Praomys_daltoni,3175665.592
Praomys_degraaffi,445.5123146
Praomys_delectorum,56002.73635
Praomys_derooi,311592.0524
Praomys_hartwigi,7809.661794
Praomys_jacksoni,3744033.683
Praomys_lukolelae,208708.5396
Praomys_minor,2681.026983
Praomys_misonnei,144159.4878
Praomys_morio,1343.913373
Praomys_mutoni,312.4873374
Praomys_obscurus,3123.223353
Praomys_petteri,218483.6989
Praomys_rostratus,612371.8048
Praomys_tullbergi,932839.1113
Praomys_verschureni,339834.9251
Presbytis_chrysomelas,39861.17902
Presbytis_comata,27043.50378
Presbytis_femoralis,148546.437
Presbytis_frontata,312245.4021
Presbytis_hosei,246305.5073
Presbytis_melalophos,289754.2859
Presbytis_natunae,1643.704164
Presbytis_potenziani,6004.479794
Presbytis_rubicunda,503494.6429
Presbytis_siamensis,160647.0346
Presbytis_thomasi,60508.91885
Priodontes_maximus,9613977.407
Prionailurus_bengalensis,9508868.427
Prionailurus_planiceps,150962.046
Prionailurus_rubiginosus,1743075.84
Prionailurus_viverrinus,581429.2153
Prionodon_linsang,1446901.91
Prionodon_pardicolor,2337579.413
Prionomys_batesi,160953.7916
Procapra_gutturosa,715728.4104
Procapra_picticaudata,2394411.126
Procapra_przewalskii,669.1166142
Procavia_capensis,15713748.25
Procolobus_badius,437345.8641
Procolobus_gordonorum,5829.749168
Procolobus_kirkii,1562.748612
Procolobus_pennantii,20510.7971
Procolobus_preussi,3806.930404
Procolobus_rufomitratus,2668705.526
Procolobus_verus,402030.0967
Procyon_cancrivorus,12753843.47
Procyon_lotor,11684182.92
Procyon_pygmaeus,488.3542567
Proechimys_brevicauda,1460737.494
Proechimys_canicollis,32608.65528
Proechimys_chrysaeolus,36745.86295
Proechimys_cuvieri,3499934.706
Proechimys_decumanus,30725.47087
Proechimys_echinothrix,277420.7896
Proechimys_gardneri,354806.0721
Proechimys_goeldii,1029588.632
Proechimys_guairae,143397.9609
Proechimys_guyannensis,1497167.476
Proechimys_hoplomyoides,300583.6862
Proechimys_kulinae,86612.28486
Proechimys_longicaudatus,1349009.237
Proechimys_magdalenae,51660.30002
Proechimys_mincae,390.6071255
Proechimys_oconnelli,22757.26199
Proechimys_pattoni,157591.7962
Proechimys_poliopus,13317.82585
Proechimys_quadruplicatus,1498624.538
Proechimys_roberti,1702715.388
Proechimys_semispinosus,348113.7254
Proechimys_simonsi,1934956.097
Proechimys_steerei,1677761.138
Proechimys_trinitatus,4854.292583
Proechimys_urichi,15837.15574
Proedromys_bedfordi,6693.205836
Proedromys_liangshanensis,4010.184394
Prolemur_simus,1709.035979
Prometheomys_schaposchnikowi,23669.01124
Promops_centralis,4618247.916
Promops_nasutus,8028875.385
Pronolagus_crassicaudatus,198544.352
Pronolagus_randensis,626300.4089
Pronolagus_rupestris,461327.4857
Pronolagus_saundersiae,522552.3549
Propithecus_candidus,1692.895478
Propithecus_coquereli,30813.56468
Propithecus_coronatus,45277.44243
Propithecus_deckenii,26066.71095
Propithecus_diadema,16421.25811
Propithecus_edwardsi,3073.312069
Propithecus_perrieri,62.30035375
Propithecus_tattersalli,1721.738566
Propithecus_verreauxi,67832.37527
Prosciurillus_abstrusus,1530.697046
Prosciurillus_leucomus,170594.2384
Prosciurillus_murinus,127804.3899
Prosciurillus_rosenbergii,555.9476812
Prosciurillus_weberi,110133.7576
Proteles_cristata,5997424.584
Protochromys_fellowsi,22748.27603
Protoxerus_aubinnii,315505.8972
Protoxerus_stangeri,3388903.085
Psammomys_obesus,2314938.873
Psammomys_vexillaris,135312.1601
Pseudalopex_culpaeus,2667860.166
Pseudalopex_fulvipes,8736.66557
Pseudalopex_griseus,1618314.768
Pseudalopex_gymnocercus,2777074.332
Pseudalopex_sechurae,73120.01446
Pseudalopex_vetulus,1782003.44
Pseudantechinus_bilarni,48089.42213
Pseudantechinus_macdonnellensis,896041.0628
Pseudantechinus_mimulus,4964.528578
Pseudantechinus_ningbing,208453.7711
Pseudantechinus_roryi,397632.3294
Pseudantechinus_woolleyae,645494.2399
Pseudocheirus_occidentalis,18010.51101
Pseudocheirus_peregrinus,913334.3374
Pseudochirops_albertisii,25738.21325
Pseudochirops_archeri,5210.881146
Pseudochirops_corinnae,185261.5155
Pseudochirops_coronatus,7454.751376
Pseudochirops_cupreus,197714.7481
Pseudochirulus_canescens,459121.8311
Pseudochirulus_caroli,37921.86608
Pseudochirulus_cinereus,895.8112152
Pseudochirulus_forbesi,47165.18727
Pseudochirulus_herbertensis,3432.768558
Pseudochirulus_larvatus,121057.9354
Pseudochirulus_mayeri,84890.75096
Pseudochirulus_schlegeli,10303.00036
Pseudohydromys_ellermani,109561.1702
Pseudohydromys_fuscus,66906.41136
Pseudohydromys_germani,2764.206546
